id,name,area,area_name
7860,XF5D108,56,D区
7861,XF5D109,56,D区
7862,XF5D110,56,D区
7863,XF5D111,56,D区
7864,XF5D112,56,D区
7865,XF5D113,56,D区
7866,XF5D114,56,D区
7867,XF5D115,56,D区
7868,XF5D116,56,D区
7869,XF5D117,56,D区
7870,XF5D118,56,D区
7871,XF5D119,56,D区
7872,XF5D120,56,D区
7873,XF5D121,56,D区
7874,XF5D122,56,D区
7875,XF5D123,56,D区
7876,XF5D124,56,D区
7877,XF5D125,56,D区
7878,XF5D126,56,D区
7879,XF5D127,56,D区
7880,XF5D128,56,D区
7881,XF5D129,56,D区
7882,XF5D130,56,D区
7883,XF5D131,56,D区
7884,XF5D132,56,D区
7885,XF5D133,56,D区
7886,XF5D134,56,D区
7887,XF5D135,56,D区
7888,XF5D136,56,D区
7889,XF5B001,57,B区
7890,XF5B002,57,B区
7891,XF5B003,57,B区
7892,XF5B004,57,B区
7893,XF5B005,57,B区
7894,XF5B006,57,B区
7895,XF5B007,57,B区
7896,XF5B008,57,B区
7897,XF5B009,57,B区
7898,XF5B010,57,B区
7899,XF5B011,57,B区
7900,XF5B012,57,B区
7901,XF5B013,57,B区
7902,XF5B014,57,B区
7903,XF5B015,57,B区
7904,XF5B016,57,B区
7905,XF5B017,57,B区
7906,XF5B018,57,B区
7907,XF5B019,57,B区
7908,XF5B020,57,B区
7909,XF5B021,57,B区
7910,XF5B022,57,B区
7911,XF5B023,57,B区
7912,XF5B024,57,B区
7913,XF5B025,57,B区
7914,XF5B026,57,B区
7915,XF5B027,57,B区
7916,XF5B028,57,B区
7917,XF5B029,57,B区
7918,XF5B030,57,B区
7919,XF5B031,57,B区
7920,XF5B032,57,B区
7921,XF5B033,57,B区
7922,XF5B034,57,B区
7923,XF5B035,57,B区
7924,XF5B036,57,B区
7925,XF5B037,57,B区
7926,XF5B038,57,B区
7927,XF5B039,57,B区
7928,XF5B040,57,B区
7929,XF5B041,57,B区
7930,XF5B042,57,B区
7931,XF5B043,57,B区
7932,XF5B044,57,B区
7933,XF5B045,57,B区
7934,XF5B046,57,B区
7935,XF5B047,57,B区
7936,XF5B048,57,B区
7937,XF5B049,57,B区
7938,XF5B050,57,B区
7939,XF5B051,57,B区
7940,XF5B052,57,B区
7941,XF5B053,57,B区
7942,XF5B054,57,B区
7943,XF5B055,57,B区
7944,XF5B056,57,B区
7945,XF5B057,57,B区
7946,XF5B058,57,B区
7947,XF5B059,57,B区
7948,XF5B060,57,B区
7949,XF5B061,57,B区
7950,XF5B062,57,B区
7951,XF5B063,57,B区
7952,XF5B064,57,B区
7953,XF5B065,57,B区
7954,XF5B066,57,B区
7955,XF5B067,57,B区
7956,XF5B068,57,B区
7957,XF5B069,57,B区
7958,XF5B070,57,B区
7959,XF5B071,57,B区
7960,XF5B072,57,B区
7961,XF5B073,57,B区
7962,XF5B074,57,B区
7963,XF5B075,57,B区
7964,XF5B076,57,B区
7965,XF5B077,57,B区
7966,XF5B078,57,B区
7967,XF5B079,57,B区
7968,XF5B080,57,B区
7969,XF5B081,57,B区
7970,XF5B082,57,B区
7971,XF5B083,57,B区
7972,XF5B084,57,B区
7973,XF5B085,57,B区
7974,XF5B086,57,B区
7975,XF5B087,57,B区
7976,XF5B088,57,B区
7977,XF5B089,57,B区
7978,XF5B090,57,B区
7979,XF5B091,57,B区
7980,XF5B092,57,B区
7981,XF5B093,57,B区
7982,XF5B094,57,B区
7983,XF5B095,57,B区
7984,XF5B096,57,B区
7985,XF5B097,57,B区
7986,XF5B098,57,B区
7987,XF5B099,57,B区
7988,XF5B100,57,B区
7989,XF5B101,57,B区
7990,XF5B102,57,B区
7991,XF5B103,57,B区
7992,XF5B104,57,B区
7993,XF5B105,57,B区
7994,XF5B106,57,B区
7995,XF5B107,57,B区
7996,XF5B108,57,B区
7997,XF5B109,57,B区
7998,XF5B110,57,B区
7999,XF5B111,57,B区
8000,XF5B112,57,B区
8001,XF5B113,57,B区
8002,XF5B114,57,B区
8003,XF5B115,57,B区
8004,XF5B116,57,B区
8005,XF5B117,57,B区
8006,XF5B118,57,B区
8007,XF5B119,57,B区
8008,XF5B120,57,B区
8009,XF5B121,57,B区
8010,XF5B122,57,B区
8035,XF5F001,58,F区
8036,XF5F002,58,F区
8037,XF5F003,58,F区
8038,XF5F004,58,F区
8039,XF5F005,58,F区
8040,XF5F006,58,F区
8041,XF5F007,58,F区
8042,XF5F008,58,F区
8043,XF5F009,58,F区
8044,XF5F010,58,F区
12264,XF5F011,58,F区
12265,XF5F012,58,F区
12266,XF5F013,58,F区
12267,XF5F014,58,F区
12268,XF5F015,58,F区
12269,XF5F016,58,F区
12270,XF5F017,58,F区
12271,XF5F018,58,F区
12272,XF5F019,58,F区
12273,XF5F020,58,F区
12274,XF5F021,58,F区
12275,XF5F022,58,F区
12276,XF5F023,58,F区
12277,XF5F024,58,F区
12278,XF5F025,58,F区
12279,XF5F026,58,F区
12280,XF5F027,58,F区
12281,XF5F028,58,F区
12282,XF5F029,58,F区
12283,XF5F030,58,F区
12284,XF5F031,58,F区
12285,XF5F032,58,F区
12286,XF5F033,58,F区
12287,XF5F034,58,F区
12288,XF5F035,58,F区
12289,XF5F036,58,F区
12290,XF5F037,58,F区
12291,XF5F038,58,F区
12292,XF5F039,58,F区
12293,XF5F040,58,F区
8048,XF6B001,60,B区
8049,XF6B002,60,B区
8050,XF6B003,60,B区
8051,XF6B004,60,B区
8052,XF6B005,60,B区
8053,XF6B006,60,B区
8054,XF6B007,60,B区
8055,XF6B008,60,B区
8056,XF6B009,60,B区
8057,XF6B010,60,B区
8058,XF6B011,60,B区
8059,XF6B012,60,B区
8060,XF6B013,60,B区
8061,XF6B014,60,B区
8062,XF6B015,60,B区
8063,XF6B016,60,B区
8064,XF6B017,60,B区
8065,XF6B018,60,B区
8066,XF6B019,60,B区
8067,XF6B020,60,B区
8068,XF6B021,60,B区
8069,XF6B022,60,B区
8070,XF6B023,60,B区
8071,XF6B024,60,B区
8072,XF6B025,60,B区
8073,XF6B026,60,B区
8074,XF6B027,60,B区
8075,XF6B028,60,B区
8076,XF6B029,60,B区
8077,XF6B030,60,B区
8078,XF6B031,60,B区
8079,XF6B032,60,B区
8080,XF6B033,60,B区
8081,XF6B034,60,B区
8082,XF6B035,60,B区
8083,XF6B036,60,B区
8084,XF6B037,60,B区
8085,XF6B038,60,B区
8086,XF6B039,60,B区
8087,XF6B040,60,B区
8088,XF6C001,61,C区
8089,XF6C002,61,C区
8090,XF6C003,61,C区
8091,XF6C004,61,C区
8092,XF6C005,61,C区
8093,XF6C006,61,C区
8094,XF6C007,61,C区
8095,XF6C008,61,C区
8096,XF6C009,61,C区
8097,XF6C010,61,C区
8098,XF6C011,61,C区
8099,XF6C012,61,C区
8100,XF6D001,62,D区
8101,XF6D002,62,D区
8102,XF6D003,62,D区
8103,XF6D004,62,D区
8104,XF6D005,62,D区
8105,XF6D006,62,D区
8106,XF6D007,62,D区
8107,XF6D008,62,D区
8108,XF6D009,62,D区
8109,XF6D010,62,D区
8110,XF6D011,62,D区
8111,XF6D012,62,D区
8112,XF6D013,62,D区
8113,XF6D014,62,D区
8114,XF6D015,62,D区
8115,XF6D016,62,D区
8116,XF6D017,62,D区
8117,XF6D018,62,D区
8118,XF6D019,62,D区
8119,XF6D020,62,D区
8120,XF6D021,62,D区
8121,XF6D022,62,D区
8122,XF6D023,62,D区
8123,XF6D024,62,D区
8124,XF6D025,62,D区
8125,XF6D026,62,D区
8126,XF6D027,62,D区
8127,XF6D028,62,D区
8128,XF6D029,62,D区
8129,XF6D030,62,D区
8130,XF6D031,62,D区
8131,XF6D032,62,D区
8132,XF6D033,62,D区
8133,XF6D034,62,D区
8134,XF6D035,62,D区
8135,XF6D036,62,D区
8136,XF6D037,62,D区
8137,XF6D038,62,D区
8138,XF6D039,62,D区
8139,XF6D040,62,D区
8140,XF6D041,62,D区
8141,XF6D042,62,D区
8142,XF6D043,62,D区
8143,XF6D044,62,D区
8144,XF6D045,62,D区
8145,XF6D046,62,D区
8146,XF6D047,62,D区
8147,XF6D048,62,D区
8148,XF6D049,62,D区
8149,XF6D050,62,D区
8150,XF6D051,62,D区
8151,XF6D052,62,D区
8152,XF6D053,62,D区
8153,XF6D054,62,D区
8154,XF6D055,62,D区
8155,XF6D056,62,D区
8156,XF6D057,62,D区
8157,XF6D058,62,D区
8158,XF6D059,62,D区
8159,XF6D060,62,D区
8160,XF6D061,62,D区
8161,XF6D062,62,D区
8162,XF6D063,62,D区
8163,XF6D064,62,D区
8164,XF6D065,62,D区
8165,XF6D066,62,D区
8166,XF6D067,62,D区
8167,XF6D068,62,D区
8168,XF6D069,62,D区
8169,XF6D070,62,D区
8170,XF6D071,62,D区
8171,XF6D072,62,D区
8172,XF6D073,62,D区
8173,XF6D074,62,D区
8174,XF6D075,62,D区
8175,XF6D076,62,D区
8176,XF6D077,62,D区
8177,XF6D078,62,D区
8178,XF6D079,62,D区
8179,XF6D080,62,D区
8180,XF6D081,62,D区
8181,XF6D082,62,D区
8182,XF6D083,62,D区
8183,XF6D084,62,D区
8184,XF6D085,62,D区
8185,XF6D086,62,D区
8186,XF6D087,62,D区
8187,XF6D088,62,D区
8188,XF6D089,62,D区
8189,XF6D090,62,D区
8190,XF6D091,62,D区
8191,XF6D092,62,D区
8192,XF6D093,62,D区
8193,XF6D094,62,D区
8194,XF6D095,62,D区
8195,XF6D096,62,D区
8196,XF6D097,62,D区
8197,XF6D098,62,D区
8198,XF6D099,62,D区
8199,XF6D100,62,D区
8200,XF6D101,62,D区
8201,XF6D102,62,D区
8202,XF6D103,62,D区
8203,XF6D104,62,D区
8204,XF6D105,62,D区
8205,XF6D106,62,D区
8206,XF6D107,62,D区
8207,XF6D108,62,D区
8208,XF6D109,62,D区
8209,XF6D110,62,D区
8210,XF6D111,62,D区
8211,XF6D112,62,D区
8212,XF6D113,62,D区
8213,XF6D114,62,D区
8214,XF6D115,62,D区
8215,XF6D116,62,D区
8216,XF6D117,62,D区
8217,XF6D118,62,D区
8218,XF6D119,62,D区
8219,XF6D120,62,D区
8220,XF6D121,62,D区
8221,XF6D122,62,D区
8222,XF6D123,62,D区
8223,XF6D124,62,D区
8224,XF6D125,62,D区
8225,XF6D126,62,D区
8226,XF6D127,62,D区
8227,XF6D128,62,D区
8228,XF6D129,62,D区
8229,XF6D130,62,D区
8230,XF6D131,62,D区
8231,XF6D132,62,D区
8232,XF6D133,62,D区
8233,XF6D134,62,D区
8234,XF6D135,62,D区
8235,XF6D136,62,D区
9346,XF6F001,63,F区
9347,XF6F002,63,F区
9348,XF6F003,63,F区
9349,XF6F004,63,F区
9350,XF6F005,63,F区
9351,XF6F006,63,F区
9352,XF6F007,63,F区
9353,XF6F008,63,F区
9354,XF6F009,63,F区
9355,XF6F010,63,F区
11892,XF6F011,63,F区
11893,XF6F012,63,F区
11894,XF6F013,63,F区
11895,XF6F014,63,F区
11896,XF6F015,63,F区
11897,XF6F016,63,F区
11898,XF6F017,63,F区
11899,XF6F018,63,F区
11900,XF6F019,63,F区
11901,XF6F020,63,F区
11902,XF6F021,63,F区
11903,XF6F022,63,F区
11904,XF6F023,63,F区
11905,XF6F024,63,F区
11906,XF6F025,63,F区
11907,XF6F026,63,F区
11908,XF6F027,63,F区
11909,XF6F028,63,F区
11910,XF6F029,63,F区
11911,XF6F030,63,F区
11912,XF6F031,63,F区
11913,XF6F032,63,F区
11914,XF6F033,63,F区
11915,XF6F034,63,F区
11916,XF6F035,63,F区
11917,XF6F036,63,F区
11918,XF6F037,63,F区
11919,XF6F038,63,F区
11920,XF6F039,63,F区
11921,XF6F040,63,F区
8246,XF6E001,64,E区
8247,XF6E002,64,E区
8248,XF6E003,64,E区
8249,XF6E004,64,E区
8250,XF6E005,64,E区
8251,XF6E006,64,E区
8252,XF6E007,64,E区
8253,XF6E008,64,E区
8254,XF6E009,64,E区
8255,XF6E010,64,E区
8256,XF6E011,64,E区
8257,XF6E012,64,E区
8258,XF6E013,64,E区
8259,XF6E014,64,E区
8260,XF6E015,64,E区
8261,XF6E016,64,E区
8262,XF6E017,64,E区
8263,XF6E018,64,E区
8264,XF6E019,64,E区
8265,XF6E020,64,E区
8266,XF6E021,64,E区
8267,XF6E022,64,E区
8268,XF6E023,64,E区
8269,XF6E024,64,E区
8270,XF6E025,64,E区
8271,XF6E026,64,E区
8272,XF6E027,64,E区
8273,XF6E028,64,E区
8274,XF6E029,64,E区
8275,XF6E030,64,E区
8276,XF6E031,64,E区
8277,XF6E032,64,E区
8278,XF6E033,64,E区
8279,XF6E034,64,E区
8280,XF6E035,64,E区
8281,XF6E036,64,E区
8282,XF6E037,64,E区
8283,XF6E038,64,E区
8284,XF6E039,64,E区
8285,XF6E040,64,E区
8286,XF6E041,64,E区
8287,XF6E042,64,E区
8288,XF6E043,64,E区
8289,XF6E044,64,E区
8290,XF6E045,64,E区
8291,XF6E046,64,E区
8292,XF6E047,64,E区
8293,XF6E048,64,E区
8294,XF6E049,64,E区
8295,XF6E050,64,E区
8296,XF6E051,64,E区
8297,XF6E052,64,E区
8298,XF6E053,64,E区
8299,XF6E054,64,E区
8300,XF6E055,64,E区
8301,XF6E056,64,E区
8302,XF6E057,64,E区
8303,XF6E058,64,E区
8304,XF6E059,64,E区
8305,XF6E060,64,E区
8306,XF6E061,64,E区
8307,XF6E062,64,E区
8308,XF6E063,64,E区
8309,XF6E064,64,E区
8310,XF6E065,64,E区
8311,XF6E066,64,E区
8312,XF6E067,64,E区
8313,XF6E068,64,E区
8314,XF6E069,64,E区
8315,XF6E070,64,E区
8316,XF6E071,64,E区
8317,XF6E072,64,E区
8318,XF6E073,64,E区
8319,XF6E074,64,E区
8320,XF6E075,64,E区
8321,XF6E076,64,E区
8322,XF6E077,64,E区
8323,XF6E078,64,E区
8324,XF6E079,64,E区
8325,XF6E080,64,E区
8326,XF6E081,64,E区
8327,XF6E082,64,E区
8328,XF6E083,64,E区
8329,XF6E084,64,E区
8330,XF6E085,64,E区
8331,XF6E086,64,E区
8332,XF6E087,64,E区
8333,XF6E088,64,E区
8334,XF6E089,64,E区
8335,XF6E090,64,E区
8336,XF6E091,64,E区
8337,XF6E092,64,E区
8338,XF6E093,64,E区
8339,XF6E094,64,E区
8340,XF6E095,64,E区
8341,XF6E096,64,E区
8342,XF6E097,64,E区
8343,XF6E098,64,E区
8344,XF6E099,64,E区
8345,XF6E100,64,E区
8346,XF6E101,64,E区
8347,XF6E102,64,E区
8348,XF6E103,64,E区
8349,XF6E104,64,E区
8350,XF6E105,64,E区
8351,XF6E106,64,E区
8352,XF6E107,64,E区
8353,XF6E108,64,E区
8354,XF6E109,64,E区
8355,XF6E110,64,E区
8356,XF6E111,64,E区
8357,XF6E112,64,E区
8358,XF6E113,64,E区
8359,XF6E114,64,E区
8360,XF6E115,64,E区
8361,XF6E116,64,E区
8362,XF6E117,64,E区
8363,XF6E118,64,E区
8364,XF6E119,64,E区
8365,XF6E120,64,E区
8366,XF6E121,64,E区
8367,XF6E122,64,E区
8368,XF6E123,64,E区
8369,XF6E124,64,E区
8370,XF6E125,64,E区
8371,XF6E126,64,E区
8372,XF6E127,64,E区
8373,XF6E128,64,E区
8374,XF6E129,64,E区
8375,XF6E130,64,E区
8376,XF6E131,64,E区
8377,XF6E132,64,E区
8378,XF6E133,64,E区
8379,XF6E134,64,E区
8380,XF6E135,64,E区
8381,XF6E136,64,E区
8550,XF7B001,66,B区
8551,XF7B002,66,B区
8552,XF7B003,66,B区
8553,XF7B004,66,B区
8554,XF7B005,66,B区
8555,XF7B006,66,B区
8556,XF7B007,66,B区
8557,XF7B008,66,B区
8558,XF7B009,66,B区
8559,XF7B010,66,B区
8560,XF7B011,66,B区
8561,XF7B012,66,B区
8562,XF7B013,66,B区
8563,XF7B014,66,B区
8564,XF7B015,66,B区
8565,XF7B016,66,B区
8566,XF7B017,66,B区
8567,XF7B018,66,B区
8568,XF7B019,66,B区
8569,XF7B020,66,B区
8570,XF7B021,66,B区
8571,XF7B022,66,B区
8572,XF7B023,66,B区
8573,XF7B024,66,B区
8574,XF7B025,66,B区
8575,XF7B026,66,B区
8576,XF7B027,66,B区
8577,XF7B028,66,B区
8578,XF7B029,66,B区
8579,XF7B030,66,B区
8580,XF7B031,66,B区
8581,XF7B032,66,B区
8582,XF7B033,66,B区
8583,XF7B034,66,B区
8584,XF7B035,66,B区
8585,XF7B036,66,B区
8586,XF7B037,66,B区
8587,XF7B038,66,B区
8588,XF7B039,66,B区
8589,XF7B040,66,B区
8590,XF7B041,66,B区
8591,XF7B042,66,B区
8592,XF7B043,66,B区
8593,XF7B044,66,B区
8594,XF7B045,66,B区
8595,XF7B046,66,B区
8596,XF7B047,66,B区
8597,XF7B048,66,B区
8598,XF7B049,66,B区
8599,XF7B050,66,B区
8600,XF7B051,66,B区
8601,XF7B052,66,B区
8602,XF7B053,66,B区
8603,XF7B054,66,B区
8604,XF7B055,66,B区
8605,XF7B056,66,B区
8606,XF7B057,66,B区
8607,XF7B058,66,B区
8608,XF7B059,66,B区
8609,XF7B060,66,B区
8610,XF7B061,66,B区
8611,XF7B062,66,B区
8612,XF7B063,66,B区
8613,XF7B064,66,B区
8614,XF7B065,66,B区
8615,XF7B066,66,B区
8616,XF7B067,66,B区
8617,XF7B068,66,B区
8618,XF7B069,66,B区
8619,XF7B070,66,B区
8620,XF7B071,66,B区
8621,XF7B072,66,B区
8622,XF7C001,67,C区
8623,XF7C002,67,C区
8624,XF7C003,67,C区
8625,XF7C004,67,C区
8626,XF7C005,67,C区
8627,XF7C006,67,C区
8628,XF7C007,67,C区
8629,XF7C008,67,C区
8630,XF7C009,67,C区
8631,XF7C010,67,C区
8632,XF7C011,67,C区
8633,XF7C012,67,C区
8634,XF7C013,67,C区
8635,XF7C014,67,C区
8636,XF7C015,67,C区
8637,XF7C016,67,C区
8638,XF7C017,67,C区
8639,XF7C018,67,C区
8640,XF7C019,67,C区
8641,XF7C020,67,C区
8642,XF7C021,67,C区
8643,XF7C022,67,C区
8644,XF7C023,67,C区
8645,XF7C024,67,C区
8646,XF7C025,67,C区
8647,XF7C026,67,C区
8648,XF7C027,67,C区
8649,XF7C028,67,C区
8650,XF7C029,67,C区
8651,XF7C030,67,C区
8652,XF7C031,67,C区
8653,XF7C032,67,C区
8654,XF7D001,68,D区
8655,XF7D002,68,D区
8656,XF7D003,68,D区
8657,XF7D004,68,D区
8658,XF7D005,68,D区
8659,XF7D006,68,D区
8660,XF7D007,68,D区
8661,XF7D008,68,D区
8662,XF7D009,68,D区
8663,XF7D010,68,D区
8664,XF7D011,68,D区
8665,XF7D012,68,D区
8666,XF7D013,68,D区
8667,XF7D014,68,D区
8668,XF7D015,68,D区
8669,XF7D016,68,D区
8670,XF7D017,68,D区
8671,XF7D018,68,D区
8672,XF7D019,68,D区
8673,XF7D020,68,D区
8674,XF7D021,68,D区
8675,XF7D022,68,D区
8676,XF7D023,68,D区
8677,XF7D024,68,D区
8678,XF7D025,68,D区
8679,XF7D026,68,D区
8680,XF7D027,68,D区
8681,XF7D028,68,D区
8682,XF7D029,68,D区
8683,XF7D030,68,D区
8684,XF7D031,68,D区
8685,XF7D032,68,D区
8686,XF7D033,68,D区
8687,XF7D034,68,D区
8688,XF7D035,68,D区
8689,XF7D036,68,D区
8690,XF7D037,68,D区
8691,XF7D038,68,D区
8692,XF7D039,68,D区
8693,XF7D040,68,D区
8694,XF7D041,68,D区
8695,XF7D042,68,D区
8696,XF7D043,68,D区
8697,XF7D044,68,D区
8698,XF7D045,68,D区
8699,XF7D046,68,D区
8700,XF7D047,68,D区
8701,XF7D048,68,D区
8702,XF7D049,68,D区
8703,XF7D050,68,D区
8704,XF7D051,68,D区
8705,XF7D052,68,D区
8706,XF7D053,68,D区
8707,XF7D054,68,D区
8708,XF7D055,68,D区
8709,XF7D056,68,D区
8710,XF7D057,68,D区
8711,XF7D058,68,D区
8712,XF7D059,68,D区
8713,XF7D060,68,D区
8714,XF7D061,68,D区
8715,XF7D062,68,D区
8716,XF7D063,68,D区
8717,XF7D064,68,D区
8718,XF7D065,68,D区
8719,XF7D066,68,D区
8720,XF7D067,68,D区
8721,XF7D068,68,D区
8722,XF7D069,68,D区
8723,XF7D070,68,D区
8724,XF7D071,68,D区
8725,XF7D072,68,D区
8726,XF7D073,68,D区
8727,XF7D074,68,D区
8728,XF7D075,68,D区
8729,XF7D076,68,D区
8730,XF7D077,68,D区
8731,XF7D078,68,D区
8732,XF7D079,68,D区
8733,XF7D080,68,D区
8734,XF7D081,68,D区
8735,XF7D082,68,D区
8736,XF7D083,68,D区
8737,XF7D084,68,D区
8738,XF7D085,68,D区
8739,XF7D086,68,D区
8740,XF7D087,68,D区
8741,XF7D088,68,D区
8742,XF7D089,68,D区
8743,XF7D090,68,D区
8744,XF7D091,68,D区
8745,XF7D092,68,D区
8746,XF7D093,68,D区
8747,XF7D094,68,D区
8748,XF7D095,68,D区
8749,XF7D096,68,D区
8750,XF7D097,68,D区
8751,XF7D098,68,D区
8752,XF7D099,68,D区
8753,XF7D100,68,D区
8754,XF7D101,68,D区
8755,XF7D102,68,D区
8756,XF7D103,68,D区
8757,XF7D104,68,D区
8758,XF7D105,68,D区
8759,XF7D106,68,D区
8760,XF7D107,68,D区
8761,XF7D108,68,D区
8762,XF7D109,68,D区
8763,XF7D110,68,D区
8764,XF7D111,68,D区
8765,XF7D112,68,D区
8766,XF7F001,69,F区
8767,XF7F002,69,F区
8768,XF7F003,69,F区
8769,XF7F004,69,F区
8770,XF7F005,69,F区
8771,XF7F006,69,F区
8772,XF7F007,69,F区
8773,XF7F008,69,F区
11922,XF7F011,69,F区
11923,XF7F012,69,F区
11924,XF7F013,69,F区
11925,XF7F014,69,F区
11926,XF7F015,69,F区
11927,XF7F016,69,F区
11928,XF7F017,69,F区
11929,XF7F018,69,F区
11930,XF7F019,69,F区
11931,XF7F020,69,F区
11932,XF7F021,69,F区
11933,XF7F022,69,F区
11934,XF7F023,69,F区
11935,XF7F024,69,F区
11936,XF7F025,69,F区
11937,XF7F026,69,F区
11938,XF7F027,69,F区
11939,XF7F028,69,F区
11940,XF7F029,69,F区
11941,XF7F030,69,F区
11942,XF7F031,69,F区
11943,XF7F032,69,F区
11944,XF7F033,69,F区
11945,XF7F034,69,F区
11946,XF7F035,69,F区
11947,XF7F036,69,F区
11948,XF7F037,69,F区
11949,XF7F038,69,F区
11950,XF7F039,69,F区
11951,XF7F040,69,F区
11952,XF7F041,69,F区
11953,XF7F042,69,F区
11954,XF7F043,69,F区
11955,XF7F044,69,F区
11956,XF7F045,69,F区
11957,XF7F046,69,F区
11958,XF7F047,69,F区
11959,XF7F048,69,F区
11960,XF7F049,69,F区
11961,XF7F050,69,F区
11962,XF7F051,69,F区
11963,XF7F052,69,F区
11964,XF7F053,69,F区
11965,XF7F054,69,F区
11966,XF7F055,69,F区
11967,XF7F056,69,F区
11968,XF7F057,69,F区
11969,XF7F058,69,F区
11970,XF7F059,69,F区
11971,XF7F060,69,F区
11972,XF7F061,69,F区
11973,XF7F062,69,F区
11974,XF7F063,69,F区
11975,XF7F064,69,F区
11976,XF7F065,69,F区
11977,XF7F066,69,F区
11978,XF7F067,69,F区
11979,XF7F068,69,F区
11980,XF7F069,69,F区
11981,XF7F070,69,F区
11982,XF7F071,69,F区
11983,XF7F072,69,F区
11984,XF7F073,69,F区
11985,XF7F074,69,F区
11986,XF7F075,69,F区
11987,XF7F076,69,F区
11988,XF7F077,69,F区
11989,XF7F078,69,F区
9524,医学院二楼2001,76,医学馆医学院二楼
9525,医学院二楼2002,76,医学馆医学院二楼
9526,医学院二楼2003,76,医学馆医学院二楼
9527,医学院二楼2004,76,医学馆医学院二楼
9528,医学院二楼2005,76,医学馆医学院二楼
9529,医学院二楼2006,76,医学馆医学院二楼
9530,医学院二楼2007,76,医学馆医学院二楼
9531,医学院二楼2008,76,医学馆医学院二楼
9532,医学院二楼2009,76,医学馆医学院二楼
9533,医学院二楼2010,76,医学馆医学院二楼
9534,医学院二楼2011,76,医学馆医学院二楼
9535,医学院二楼2012,76,医学馆医学院二楼
9536,医学院二楼2013,76,医学馆医学院二楼
9537,医学院二楼2014,76,医学馆医学院二楼
9538,医学院二楼2015,76,医学馆医学院二楼
9539,医学院二楼2016,76,医学馆医学院二楼
9540,医学院二楼2017,76,医学馆医学院二楼
9541,医学院二楼2018,76,医学馆医学院二楼
9542,医学院二楼2019,76,医学馆医学院二楼
9543,医学院二楼2020,76,医学馆医学院二楼
9544,医学院二楼2021,76,医学馆医学院二楼
9545,医学院二楼2022,76,医学馆医学院二楼
9546,医学院二楼2023,76,医学馆医学院二楼
9547,医学院二楼2024,76,医学馆医学院二楼
9548,医学院二楼2025,76,医学馆医学院二楼
9549,医学院二楼2026,76,医学馆医学院二楼
9550,医学院二楼2027,76,医学馆医学院二楼
9551,医学院二楼2028,76,医学馆医学院二楼
9552,医学院二楼2029,76,医学馆医学院二楼
9553,医学院二楼2030,76,医学馆医学院二楼
9554,医学院二楼2031,76,医学馆医学院二楼
9555,医学院二楼2032,76,医学馆医学院二楼
9556,医学院二楼2033,76,医学馆医学院二楼
9557,医学院二楼2034,76,医学馆医学院二楼
9558,医学院二楼2035,76,医学馆医学院二楼
9559,医学院二楼2036,76,医学馆医学院二楼
9560,医学院二楼2037,76,医学馆医学院二楼
9561,医学院二楼2038,76,医学馆医学院二楼
9562,医学院二楼2039,76,医学馆医学院二楼
9563,医学院二楼2040,76,医学馆医学院二楼
9564,医学院二楼2041,76,医学馆医学院二楼
9565,医学院二楼2042,76,医学馆医学院二楼
9566,医学院二楼2043,76,医学馆医学院二楼
9567,医学院二楼2044,76,医学馆医学院二楼
9568,医学院二楼2045,76,医学馆医学院二楼
9569,医学院二楼2046,76,医学馆医学院二楼
9570,医学院二楼2047,76,医学馆医学院二楼
9571,医学院二楼2048,76,医学馆医学院二楼
9572,医学院二楼2049,76,医学馆医学院二楼
9573,医学院二楼2050,76,医学馆医学院二楼
9574,医学院二楼2051,76,医学馆医学院二楼
9575,医学院二楼2052,76,医学馆医学院二楼
9576,医学院二楼2053,76,医学馆医学院二楼
9577,医学院二楼2054,76,医学馆医学院二楼
9578,医学院二楼2055,76,医学馆医学院二楼
9579,医学院二楼2056,76,医学馆医学院二楼
9580,医学院二楼2057,76,医学馆医学院二楼
9581,医学院二楼2058,76,医学馆医学院二楼
9582,医学院二楼2059,76,医学馆医学院二楼
9583,医学院二楼2060,76,医学馆医学院二楼
9584,医学院二楼2061,76,医学馆医学院二楼
9585,医学院二楼2062,76,医学馆医学院二楼
9586,医学院二楼2063,76,医学馆医学院二楼
9587,医学院二楼2064,76,医学馆医学院二楼
9588,医学院二楼2065,76,医学馆医学院二楼
9589,医学院二楼2066,76,医学馆医学院二楼
9590,医学院二楼2067,76,医学馆医学院二楼
9591,医学院二楼2068,76,医学馆医学院二楼
9592,医学院二楼2069,76,医学馆医学院二楼
9593,医学院二楼2070,76,医学馆医学院二楼
9594,医学院二楼2071,76,医学馆医学院二楼
9595,医学院二楼2072,76,医学馆医学院二楼
9596,医学院二楼2073,76,医学馆医学院二楼
9597,医学院二楼2074,76,医学馆医学院二楼
9598,医学院二楼2075,76,医学馆医学院二楼
9599,医学院二楼2076,76,医学馆医学院二楼
9600,医学院二楼2077,76,医学馆医学院二楼
9601,医学院二楼2078,76,医学馆医学院二楼
9602,医学院二楼2079,76,医学馆医学院二楼
9603,医学院二楼2080,76,医学馆医学院二楼
9604,医学院二楼2081,76,医学馆医学院二楼
9605,医学院二楼2082,76,医学馆医学院二楼
9606,医学院二楼2083,76,医学馆医学院二楼
9607,医学院二楼2084,76,医学馆医学院二楼
9608,医学院二楼2085,76,医学馆医学院二楼
